"name","category","license","license_url","icon_url","title","slug","description","downloads","rating","created_at","url","json_url","download_url","status_detail","downloads_shortened","games_detail","latest_release_version","latest_release_version_formatted","latest_release_at","latest_release_at_atom","author","author_icon_url","author_id","tags_all","created_at_atom","updated_at_atom","watchers","watchers_shortened","badges"
"NoSupplySignal","2",,,,"No Supply Signal","no-supply-signal","Prevents supply drops triggering from supply signals","291","0.00","2018-08-02 23:38:56","https://umod.org/plugins/no-supply-signal","https://umod.org/plugins/no-supply-signal.json","https://umod.org/plugins/NoSupplySignal.cs","@{value=1; message=; text=Published; icon=check; class=success}","291","System.Object[]","0.1","v0.1","2018-08-02 23:39:02","2018-08-02T23:39:02+00:00","Wulf","https://assets.umod.org/images/icons/user/5c2d88ae4ea06.jpg","eL15d45mQo","rust,imported","2018-08-02T23:38:56Z","2019-02-12T13:33:32Z","1","1",""
"NoWeaponDrop","2",,,,"No Weapon Drop","no-weapon-drop","Prevents dropping of active weapon when players start to die","507","0.00","2018-07-25 02:35:14","https://umod.org/plugins/no-weapon-drop","https://umod.org/plugins/no-weapon-drop.json","https://umod.org/plugins/NoWeaponDrop.cs","@{value=1; message=; text=Published; icon=check; class=success}","507","System.Object[]","1.0.1","v1.0.1","2018-08-01 20:43:38","2018-08-01T20:43:38+00:00","FuJiCuRa","https://assets.umod.org/images/icons/user/5b3cf8f46c05c.png","wMoKpkyr3D","rust,mechanics","2018-07-25T02:35:14Z","2019-02-12T13:33:36Z","19","19",""
"NoWorkbench","2",,,"https://assets.umod.org/images/icons/plugin/5b63bee76f768.jpg","No Workbench","no-workbench","Eliminate the requirement of being near a bench to craft","1197","0.00","2018-08-03 02:33:11","https://umod.org/plugins/no-workbench","https://umod.org/plugins/no-workbench.json","https://umod.org/plugins/NoWorkbench.cs","@{value=1; message=; text=Published; icon=check; class=success}","1.2K","System.Object[]","0.1.50","v0.1.50","2018-08-03 02:33:19","2018-08-03T02:33:19+00:00","k1lly0u","https://assets.umod.org/images/icons/user/5b39dd7690b34.png","72PK2jKL94","rust,imported","2018-08-03T02:33:11Z","2019-02-12T16:38:18Z","41","41",""
"NoWounded","2",,,,"No Wounded","no-wounded","Removes the wounded state for players","293","0.00","2018-08-03 02:38:58","https://umod.org/plugins/no-wounded","https://umod.org/plugins/no-wounded.json","https://umod.org/plugins/NoWounded.cs","@{value=1; message=; text=Published; icon=check; class=success}","293","System.Object[]","0.1.0","v0.1.0","2018-08-03 02:39:04","2018-08-03T02:39:04+00:00","k1lly0u","https://assets.umod.org/images/icons/user/5b39dd7690b34.png","72PK2jKL94","rust,imported","2018-08-03T02:38:58Z","2019-02-12T13:33:45Z","1","1",""
"NoobQueueBypass","2",,,"https://assets.umod.org/images/icons/plugin/5b57e1e2dc2ff.png","Noob Queue Bypass","noob-queue-bypass","Allows new players to skip the queue","387","0.00","2018-07-25 02:35:14","https://umod.org/plugins/noob-queue-bypass","https://umod.org/plugins/noob-queue-bypass.json","https://umod.org/plugins/NoobQueueBypass.cs","@{value=1; message=; text=Published; icon=check; class=success}","387","System.Object[]","1.0.0","v1.0.0","2018-08-01 20:43:38","2018-08-01T20:43:38+00:00","Ryan","https://assets.umod.org/images/icons/user/5b5a14078d6b0.png","oXVgqegRaQ","rust,administration","2018-07-25T02:35:14Z","2019-02-12T13:33:59Z","3","3",""
"NoteTracker","2",,,"https://assets.umod.org/images/icons/plugin/5b677bbc50a33.jpg","Note Tracker","note-tracker","Tracks the who, when, and what of note edits","194","0.00","2018-08-05 22:35:40","https://umod.org/plugins/note-tracker","https://umod.org/plugins/note-tracker.json","https://umod.org/plugins/NoteTracker.cs","@{value=1; message=; text=Published; icon=check; class=success}","194","System.Object[]","1.0.2","v1.0.2","","","","","0","rust,imported","2018-08-05T22:35:40Z","2019-02-12T04:25:52Z","0","0",""
"NoteWriteControl","2","mit",,"https://assets.umod.org/images/icons/plugin/5c481635cf75c.png","Note Write Control","note-write-control","Controls how players can write notes (create new, append to, or edit all)","46","0.00","2019-01-23 06:51:16","https://umod.org/plugins/note-write-control","https://umod.org/plugins/note-write-control.json","https://umod.org/plugins/NoteWriteControl.cs","@{value=1; message=; text=Published; icon=check; class=success}","46","System.Object[]","1.0.1","v1.0.1","2019-01-23 11:01:28","2019-01-23T11:01:28+00:00","Gachl","","xM58vNDK06","rust,notes,control,restrictions","2019-01-23T06:51:16Z","2019-02-12T13:34:07Z","1","1",""
"NotifyOnKeyword","2","gpl3",,"https://assets.umod.org/images/icons/plugin/5b99b8c04d21d.png","Notify On Keyword","notify-on-keyword","Be notified in Chat/Discord when your Keyword (exemple : @admin) is used in chat","148","0.00","2018-08-30 22:05:33","https://umod.org/plugins/notify-on-keyword","https://umod.org/plugins/notify-on-keyword.json","https://umod.org/plugins/NotifyOnKeyword.cs","@{value=1; message=; text=Published; icon=check; class=success}","148","System.Object[]","0.0.2","v0.0.2","2018-12-17 06:00:02","2018-12-17T06:00:02+00:00","BuzZ","https://assets.umod.org/images/icons/user/5b71acad551cd.jpg","oXVgqPRKRa","rust,keyword,discord,notify","2018-08-30T22:05:33Z","2019-02-12T13:34:12Z","6","6",""
"NotifyToDiscord","2","gpl3",,"https://assets.umod.org/images/icons/plugin/5beefc3aa347b.png","Notify To Discord","notify-to-discord","Sends server/player notifications to a Discord Channel","231","0.00","2018-08-30 22:08:45","https://umod.org/plugins/notify-to-discord","https://umod.org/plugins/notify-to-discord.json","https://umod.org/plugins/NotifyToDiscord.cs","@{value=1; message=; text=Published; icon=check; class=success}","231","System.Object[]","0.0.10","v0.0.10","2018-12-23 02:28:02","2018-12-23T02:28:02+00:00","BuzZ","https://assets.umod.org/images/icons/user/5b71acad551cd.jpg","oXVgqPRKRa","rust,discord,notifications","2018-08-30T22:08:45Z","2019-02-12T13:34:16Z","13","13",""
"NPCDropGun","2","gpl3",,"https://assets.umod.org/images/icons/plugin/5c54ab737b070.png","NPC Drop Gun","npc-drop-gun","Forces NPCs to drop their weapon after death","128","0.00","2019-02-01 20:01:20","https://umod.org/plugins/npc-drop-gun","https://umod.org/plugins/npc-drop-gun.json","https://umod.org/plugins/NPCDropGun.cs","@{value=1; message=; text=Published; icon=check; class=success}","128","System.Object[]","1.1.0","v1.1.0","2019-02-09 15:15:07","2019-02-09T15:15:07+00:00","2CHEVSKII","https://assets.umod.org/images/icons/user/5ba0b9633e817.png?uid=5ba0b9716c220","jryL9BoKNB","rust,npcs,loot","2019-02-01T20:01:20Z","2019-02-12T15:49:41Z","13","13",""
"NpcTarget","2","mit",,"https://assets.umod.org/images/icons/plugin/5ba773ab209f4.png","NPC Target","npc-target","Disallow NPCs target other NPCs","349","0.00","2018-09-23 11:03:58","https://umod.org/plugins/npc-target","https://umod.org/plugins/npc-target.json","https://umod.org/plugins/NpcTarget.cs","@{value=1; message=; text=Published; icon=check; class=success}","349","System.Object[]","1.0.0","v1.0.0","2018-09-23 11:03:58","2018-09-23T11:03:58+00:00","misticos","https://assets.umod.org/images/icons/user/5b6ed4c9ac8e4.jpg","oYqKQ3n53B","rust,npcs,targetting","2018-09-23T11:03:58Z","2019-02-12T13:34:24Z","8","8",""
"Npctp","2",,,,"Npc TP","npc-tp","Creates NPCs that teleport players anywhere, run commands, or open doors","371","0.00","2018-08-05 21:47:19","https://umod.org/plugins/npc-tp","https://umod.org/plugins/npc-tp.json","https://umod.org/plugins/Npctp.cs","@{value=1; message=; text=Published; icon=check; class=success}","371","System.Object[]","2.4.6","v2.4.6","2018-08-26 18:44:33","2018-08-26T18:44:33+00:00","Ts3hosting","","vwJ5vD7KbY","rust,teleportation,npcs,automation","2018-08-05T21:47:19Z","2019-02-12T13:34:28Z","5","5",""
"NukeWeapons","2",,,"https://assets.umod.org/images/icons/plugin/5b63bf8e5ed1e.jpg","Nuke Weapons","nuke-weapons","Create nuclear ammo for a bunch of different ammo types, full GUI crafting menu and ammo gauge","480","0.00","2018-08-03 02:35:58","https://umod.org/plugins/nuke-weapons","https://umod.org/plugins/nuke-weapons.json","https://umod.org/plugins/NukeWeapons.cs","@{value=1; message=; text=Published; icon=check; class=success}","480","System.Object[]","0.1.65","v0.1.65","2018-08-03 02:36:06","2018-08-03T02:36:06+00:00","k1lly0u","https://assets.umod.org/images/icons/user/5b39dd7690b34.png","72PK2jKL94","rust,imported","2018-08-03T02:35:58Z","2019-02-12T13:34:33Z","5","5",""
"NukeWipe","2",,,,"Nuke Wipe","nuke-wipe","Wipe with style and explosion","757","0.00","2018-08-02 22:20:23","https://umod.org/plugins/nuke-wipe","https://umod.org/plugins/nuke-wipe.json","https://umod.org/plugins/NukeWipe.cs","@{value=1; message=; text=Published; icon=check; class=success}","757","System.Object[]","1.0.0","v1.0.0","2018-08-02 22:20:29","2018-08-02T22:20:29+00:00","LaserHydra","https://assets.umod.org/images/icons/user/5b5bc6885b278.png","0D25jdKzjG","rust,fun,cleanup,wipe","2018-08-02T22:20:23Z","2019-02-12T18:52:31Z","9","9",""
"ObjectRemover","2","mit",,"https://assets.umod.org/images/icons/plugin/5ba3bea042610.png","Object Remover","object-remover","Removes furnaces, lanterns, campfires, buildings, etc. on command","758","0.00","2018-08-06 01:10:12","https://umod.org/plugins/object-remover","https://umod.org/plugins/object-remover.json","https://umod.org/plugins/ObjectRemover.cs","@{value=1; message=; text=Published; icon=check; class=success}","758","System.Object[]","3.0.2","v3.0.2","2018-12-16 16:03:05","2018-12-16T16:03:05+00:00","misticos","https://assets.umod.org/images/icons/user/5b6ed4c9ac8e4.jpg","oYqKQ3n53B","rust,maintenance,entities,cleanup","2018-08-06T01:10:12Z","2019-02-12T13:34:43Z","17","17",""
"OfflineDoors","2","mit",,"https://assets.umod.org/images/icons/plugin/5b9ad6f92ad6d.png","Offline Doors","offline-doors","Automagically closes all doors owned by player when he disconnects","515","0.00","2018-08-05 21:46:57","https://umod.org/plugins/offline-doors","https://umod.org/plugins/offline-doors.json","https://umod.org/plugins/OfflineDoors.cs","@{value=1; message=; text=Published; icon=check; class=success}","515","System.Object[]","1.1.2","v1.1.2","2018-08-05 21:47:03","2018-08-05T21:47:03+00:00","Slydelix","https://assets.umod.org/images/icons/user/5b6c906da25b6.png","72PK2MjyL9","rust,imported","2018-08-05T21:46:57Z","2019-02-12T13:34:47Z","17","17",""
"OfflineMail","2",,,"https://assets.umod.org/images/icons/plugin/5b57e1e31924e.png","Offline Mail","offline-mail","Send messages to a player so they receive them on their next login","394","0.00","2018-07-25 02:35:15","https://umod.org/plugins/offline-mail","https://umod.org/plugins/offline-mail.json","https://umod.org/plugins/OfflineMail.cs","@{value=1; message=; text=Published; icon=check; class=success}","394","System.Object[]","1.0.2","v1.0.2","2018-08-01 20:43:38","2018-08-01T20:43:38+00:00","redBDGR","https://assets.umod.org/images/icons/user/5b5bc70fe5bcb.png","eqV5mPgNEd","rust,messaging","2018-07-25T02:35:15Z","2019-02-12T13:34:51Z","7","7",""
"OldSchoolQuarries","2",,,"https://assets.umod.org/images/icons/plugin/5b677c9a7a73d.jpg","Old School Quarries","old-school-quarries","Makes resource output from quarries better","405","0.00","2018-08-05 22:39:22","https://umod.org/plugins/old-school-quarries","https://umod.org/plugins/old-school-quarries.json","https://umod.org/plugins/OldSchoolQuarries.cs","@{value=1; message=; text=Published; icon=check; class=success}","405","System.Object[]","1.0.6","v1.0.6","2018-08-05 22:39:29","2018-08-05T22:39:29+00:00","S0N0FBISCUIT","https://assets.umod.org/images/icons/user/5bcb6a3e45ab2.jpg","7O3gGq0yaP","rust,quarries,mechanics,loot","2018-08-05T22:39:22Z","2019-02-12T13:34:55Z","19","19",""
"OnScreenLogo","2",,,"https://assets.umod.org/images/icons/plugin/5bfa6db58eea7.png","On Screen Logo","on-screen-logo","Allows you to put your own logo on the players screen","450","0.00","2018-08-05 22:42:30","https://umod.org/plugins/on-screen-logo","https://umod.org/plugins/on-screen-logo.json","https://umod.org/plugins/OnScreenLogo.cs","@{value=1; message=; text=Published; icon=check; class=success}","450","System.Object[]","1.1.5","v1.1.5","2018-08-05 22:42:35","2018-08-05T22:42:35+00:00","misticos","https://assets.umod.org/images/icons/user/5b6ed4c9ac8e4.jpg","oYqKQ3n53B","rust,logo,gui","2018-08-05T22:42:30Z","2019-02-12T19:00:52Z","21","21",""
"OnlineQuarries","2",,,,"Online Quarries","online-quarries","Automatically disable players' quarries when offline","381","0.00","2018-08-02 23:34:24","https://umod.org/plugins/online-quarries","https://umod.org/plugins/online-quarries.json","https://umod.org/plugins/OnlineQuarries.cs","@{value=1; message=; text=Published; icon=check; class=success}","381","System.Object[]","1.0.1","v1.0.1","2018-08-02 23:34:31","2018-08-02T23:34:31+00:00","Wulf","https://assets.umod.org/images/icons/user/5c2d88ae4ea06.jpg","eL15d45mQo","rust,mechanics,automation","2018-08-02T23:34:24Z","2019-02-12T13:35:04Z","4","4",""
"PathFinding","2",,,"https://assets.umod.org/images/icons/plugin/5b6771bd4bcc9.jpg","Path Finding","path-finding","Path finding API, used by other plugins only","1035","0.00","2018-08-05 21:53:01","https://umod.org/plugins/path-finding","https://umod.org/plugins/path-finding.json","https://umod.org/plugins/PathFinding.cs","@{value=1; message=; text=Published; icon=check; class=success}","1.0K","System.Object[]","1.1.3","v1.1.3","2018-08-05 21:53:07","2018-08-05T21:53:07+00:00","rfc1920","https://assets.umod.org/images/icons/user/5ba5bf1da6b60.jpg","eqV5mB9yNE","rust,imported","2018-08-05T21:53:01Z","2019-02-12T13:35:16Z","39","39",""
"PermRewards","2",,,"https://assets.umod.org/images/icons/plugin/5b57e1e365350.png","Perm Rewards","perm-rewards","Gives players a kit-like reward if they're in a group","430","0.00","2018-07-25 02:35:15","https://umod.org/plugins/perm-rewards","https://umod.org/plugins/perm-rewards.json","https://umod.org/plugins/PermRewards.cs","@{value=1; message=; text=Published; icon=check; class=success}","430","System.Object[]","1.0.2","v1.0.2","2018-08-01 20:43:38","2018-08-01T20:43:38+00:00","Ryan","https://assets.umod.org/images/icons/user/5b5a14078d6b0.png","oXVgqegRaQ","rust,rewards,permissions","2018-07-25T02:35:15Z","2019-02-12T13:35:27Z","4","4",""
"PermaMap","2",,,"https://assets.umod.org/images/icons/plugin/5b57e1e3b98d2.png","Perma Map","perma-map","Allows players to always have a map to use in their inventory","629","0.00","2018-07-25 02:35:15","https://umod.org/plugins/perma-map","https://umod.org/plugins/perma-map.json","https://umod.org/plugins/PermaMap.cs","@{value=1; message=; text=Published; icon=check; class=success}","629","System.Object[]","1.0.7","v1.0.7","2018-10-28 14:12:44","2018-10-28T14:12:44+00:00","redBDGR","https://assets.umod.org/images/icons/user/5b5bc70fe5bcb.png","eqV5mPgNEd","rust,","2018-07-25T02:35:15Z","2019-02-12T13:35:31Z","14","14",""
"PermissionsManager","2",,,"https://assets.umod.org/images/icons/plugin/5b652311ebe3e.jpg","Permissions Manager","permissions-manager","GUI manager for player and group permissions","3326","0.00","2018-08-04 03:52:49","https://umod.org/plugins/permissions-manager","https://umod.org/plugins/permissions-manager.json","https://umod.org/plugins/PermissionsManager.cs","@{value=1; message=; text=Published; icon=check; class=success}","3.3K","System.Object[]","0.0.9","v0.0.9","2018-08-04 03:52:56","2018-08-04T03:52:56+00:00","Steenamaroo","https://assets.umod.org/images/icons/user/5b5d187d86c22.png","rZ2yrE567b","rust,gui,permissions,groups","2018-08-04T03:52:49Z","2019-02-12T19:14:44Z","108","108",""
"PersonalBeacon","2",,,"https://assets.umod.org/images/icons/plugin/5b57e1e3e7509.png","Personal Beacon","personal-beacon","Displays a beacon at a marked location for easier navigation","478","0.00","2018-07-25 02:35:15","https://umod.org/plugins/personal-beacon","https://umod.org/plugins/personal-beacon.json","https://umod.org/plugins/PersonalBeacon.cs","@{value=1; message=; text=Published; icon=check; class=success}","478","System.Object[]","2.0.4","v2.0.4","2018-08-16 00:10:27","2018-08-16T00:10:27+00:00","redBDGR","https://assets.umod.org/images/icons/user/5b5bc70fe5bcb.png","eqV5mPgNEd","rust,navigation","2018-07-25T02:35:15Z","2019-02-12T13:35:39Z","10","10",""
"Pets","2",,,"https://assets.umod.org/images/icons/plugin/5b63be4e0e80e.jpg","Pets","pets","Do you want a pet? This plugin is for you!","789","0.00","2018-08-03 02:30:38","https://umod.org/plugins/pets","https://umod.org/plugins/pets.json","https://umod.org/plugins/Pets.cs","@{value=1; message=; text=Published; icon=check; class=success}","789","System.Object[]","0.6.3","v0.6.3","2018-08-03 02:30:45","2018-08-03T02:30:45+00:00","k1lly0u","https://assets.umod.org/images/icons/user/5b39dd7690b34.png","72PK2jKL94","rust,imported","2018-08-03T02:30:38Z","2019-02-12T16:02:41Z","32","32",""
"PhantomSleepers","2",,,,"Phantom Sleepers","phantom-sleepers","Create phantom sleepers to lure ESP hackers","571","0.00","2018-07-25 02:35:16","https://umod.org/plugins/phantom-sleepers","https://umod.org/plugins/phantom-sleepers.json","https://umod.org/plugins/PhantomSleepers.cs","@{value=1; message=; text=Published; icon=check; class=success}","571","System.Object[]","0.1.3","v0.1.3","2018-08-01 20:43:38","2018-08-01T20:43:38+00:00","nivex","","EOeK14yG4q","rust,anticheat,administration","2018-07-25T02:35:16Z","2019-02-12T13:35:52Z","17","17",""
